pos	browser_phylop_allbr	phylop_allbr	phylop_dmel	phylop_dsim	isConsEl	is661	isCDS	isUTR5	isUTR3	isIntron	isIntergenic
11112768	4.90855	4.931	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112769	1.57702	1.582	0.045	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112770	0.592709	0.639	0.117	0.07	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112771	4.83283	4.858	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112772	3.16707	3.221	0.046	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112773	-0.618756	-0.596	0.215	0.133	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112774	2.18276	2.235	0.069	0.042	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112775	0.0626929	0.098	0.106	0.064	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112776	-0.31589	-0.298	0.189	0.111	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112777	0.516992	0.571	0.083	0.051	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112778	2.8642	2.865	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112779	0.0626929	0.071	0.15	0.089	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112780	4.90855	4.931	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112781	0.0626929	0.078	0.105	0.064	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112782	-2.58739	-2.582	0.255	0.15	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112783	-0.0130236	0.043	0.109	0.066	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112784	2.78849	2.842	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112785	-0.164457	-0.137	0.173	0.102	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112786	1.50131	1.532	0.046	0.028	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112787	-0.0130236	0.034	0.11	0.066	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112788	-0.0887402	-0.051	0.165	0.098	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112789	0.668425	0.734	0.105	0.063	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112790	0.214126	0.256	0.093	0.056	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112791	-0.618756	-0.567	0.151	0.09	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112792	-0.770189	-0.701	0.165	0.098	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112793	-0.164457	-0.095	0.115	0.072	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112794	0.819858	0.845	0.068	0.042	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112795	4.90855	4.931	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112796	0.895575	0.916	0.066	0.04	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112797	1.57702	1.589	0.045	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112798	1.50131	1.532	0.046	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112799	0.365559	0.383	0.087	0.053	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112800	0.289843	0.348	0.089	0.054	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112801	0.0626929	0.092	0.103	-2.052	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112802	-0.240173	-0.186	0.109	0.075	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112803	0.365559	0.366	0.088	0.053	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112804	-0.618756	-0.551	0.151	0.09	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112805	1.50131	1.554	0.085	0.052	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112806	0.819858	0.882	0.105	0.064	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112807	4.90855	4.931	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112808	3.24279	3.272	0.045	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112809	-0.240173	-0.221	0.131	0.079	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112810	2.78849	2.842	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112811	1.57702	1.615	0.045	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112812	-0.770189	-0.727	0.161	0.096	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112813	-0.240173	-0.179	0.178	0.105	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112814	-0.240173	-0.196	0.128	0.077	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112815	0.668425	0.726	0.073	0.045	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112816	4.83283	4.858	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112817	2.8642	2.865	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112818	3.24279	3.296	0.046	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112819	1.34987	1.382	0.089	0.054	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112820	1.95561	2.003	0.041	0.025	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112821	-0.0887402	-0.047	-1.488	0.07	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112822	4.931	4.931	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112823	4.80267	4.858	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112824	-0.330559	-0.3	-1.881	0.081	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112825	0.888583	0.889	0.071	0.043	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112826	0.631921	0.691	0.071	0.044	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112827	-0.651386	-0.63	0.221	0.129	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112828	2.81354	2.842	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112829	2.81354	2.842	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112830	0.439425	0.487	0.083	0.05	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112831	1.5944	1.64	0.045	0.027	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112832	0.631921	0.684	0.072	0.044	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112833	-0.715551	-0.698	-1.073	-1.594	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112834	2.81354	2.865	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112835	2.81354	2.865	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112836	3.19854	3.229	0.046	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112837	2.81354	2.842	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112838	4.931	4.931	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112839	0.952748	0.988	0.065	0.04	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112840	4.931	4.931	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112841	3.2627	3.27	0.046	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112842	0.37526	0.408	0.086	0.052	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112843	2.81354	2.842	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112844	2.81354	2.842	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112845	-0.45889	-0.438	0.15	0.089	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112846	3.2627	3.27	0.046	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112847	1.46607	1.517	0.046	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112848	0.503591	0.528	0.082	0.05	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112849	1.5944	1.615	0.045	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112850	1.5944	1.615	0.045	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112851	1.33774	1.401	0.048	0.029	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112852	2.81354	2.865	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112853	4.80267	4.858	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112854	2.81354	2.842	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112855	2.81354	2.842	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112856	4.931	4.931	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112857	-0.394724	-0.373	-1.322	0.082	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112858	4.931	4.931	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112859	4.931	4.931	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112860	0.824417	0.858	0.068	0.041	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112861	4.80267	4.858	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112862	1.53024	1.532	0.046	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112863	-1.10054	-1.071	0.182	0.108	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112864	2.81354	2.865	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112865	1.53024	1.563	0.045	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112866	0.118598	0.144	0.101	0.061	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112867	4.931	4.931	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112868	0.888583	0.922	0.104	0.063	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112869	-0.0738976	-0.012	0.159	0.094	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112870	1.53024	1.532	0.046	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112871	0.311094	0.363	0.123	0.074	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112872	0.246929	0.271	0.096	0.058	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112873	4.80267	4.858	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112874	1.5944	1.64	0.045	0.027	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112875	0.0544331	0.056	0.153	0.091	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112876	4.80267	4.858	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112877	4.931	4.931	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112878	0.567756	0.613	0.079	0.048	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112879	2.30022	2.303	0.068	0.041	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112880	1.5944	1.615	0.045	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112881	-0.651386	-0.598	0.152	0.091	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112882	2.17189	2.227	0.069	0.042	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112883	1.5944	1.615	0.045	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112884	2.23606	2.3	0.068	0.041	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112885	3.19854	3.261	0.045	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112886	1.5944	1.615	0.045	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112887	-1.80636	-1.758	0.345	0.206	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112888	0.888583	0.941	0.065	0.04	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112889	2.81354	2.842	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112890	0.118598	0.143	0.102	0.061	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112891	1.5944	1.615	0.045	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112892	4.80267	4.858	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112893	-1.03638	-1.002	0.189	0.116	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112894	1.40191	1.419	0.048	0.029	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112895	3.19854	3.202	0.046	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112896	0.0544331	0.106	0.105	0.063	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112897	4.80267	4.858	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112898	3.2627	3.28	0.046	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112899	0.952748	0.987	0.065	0.039	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112900	4.80267	4.858	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112901	2.55688	2.58	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112902	0.567756	0.583	0.076	0.046	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112903	0.118598	0.172	0.098	0.06	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112904	2.55688	2.558	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112905	1.27357	1.33	0.049	0.03	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112906	4.28935	4.342	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112907	0.567756	0.622	0.074	0.045	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112908	1.33774	1.342	0.049	0.03	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112909	2.42855	2.466	0.052	0.032	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112910	1.27357	1.325	0.082	0.05	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112911	0.0544331	0.113	0.102	0.062	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112912	-0.00973228	-0.001	0.112	0.068	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112913	0.824417	0.839	0.102	0.062	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112914	0.311094	0.335	0.09	0.054	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112915	0.182764	0.244	0.094	0.057	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112916	0.567756	0.622	0.074	0.045	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112917	-0.523055	-0.485	-1.283	0.086	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112918	1.85106	1.894	0.073	0.044	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112919	-0.394724	-0.389	0.145	0.087	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112920	0.0544331	0.092	0.105	0.063	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112921	0.888583	0.893	0.067	0.041	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112922	0.952748	0.965	0.099	0.06	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112923	0.182764	0.22	0.095	0.057	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112924	0.37526	0.395	0.087	0.053	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112925	-0.330559	-0.274	0.191	0.112	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112926	1.20941	1.27	0.049	0.03	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112927	4.35351	4.41	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112928	-0.138063	-0.135	0.097	0.073	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112929	0.888583	0.933	0.101	0.061	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112930	1.7869	1.797	0.074	0.045	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112931	-1.29304	-1.267	0.186	0.111	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112932	0.182764	0.243	0.093	0.057	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112933	1.7869	1.805	0.074	0.045	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112934	-0.523055	-0.519	0.151	0.091	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112935	-0.0738976	-0.037	0.117	0.07	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112936	4.35351	4.41	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112937	2.55688	2.58	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112938	-0.45889	-0.418	0.208	0.122	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112939	1.7869	1.813	0.074	0.045	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112940	0.760252	0.797	0.069	0.042	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112941	2.55688	2.558	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112942	0.0544331	0.107	0.104	0.063	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112943	0.0544331	0.083	0.149	0.089	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112944	1.20941	1.219	0.05	0.031	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112945	2.04356	2.044	0.062	0.038	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112946	1.01691	1.076	0.063	0.038	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112947	1.20941	1.269	0.049	0.03	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112948	4.35351	4.41	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112949	1.72273	1.777	0.074	0.045	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11112950	1.08108	1.138	0.094	0.057	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112951	0.182764	0.214	0.097	0.059	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112952	0.311094	0.362	0.088	0.053	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112953	0.311094	0.353	0.089	0.054	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112954	1.91523	1.919	0.072	0.044	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112955	-0.0738976	-0.06	0.119	0.072	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112956	1.27357	1.306	0.049	0.03	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112957	0.824417	0.87	0.068	0.041	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112958	4.35351	4.41	0	0	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112959	0.631921	0.686	0.112	0.067	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112960	-0.00973228	0.031	0.11	0.067	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112961	2.17189	2.188	0.06	0.037	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112962	1.46607	1.473	0.047	0.029	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112963	0.246929	0.299	0.091	0.055	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112964	-0.266394	-0.265	0.134	0.08	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112965	1.65857	1.688	0.075	0.046	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112966	0.118598	0.173	0.141	0.084	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112967	0.0544331	0.076	-1.863	0.064	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112968	0.246929	0.299	0.087	0.053	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112969	1.27357	1.336	0.049	0.03	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112970	-0.394724	-0.349	0.142	0.085	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112971	2.17189	2.182	0.054	0.033	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112972	0.952748	0.956	0.055	0.034	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112973	0.182764	0.216	0.095	0.058	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112974	2.49272	2.524	0.052	0.032	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112975	1.53024	1.546	0.045	0.028	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112976	4.28935	4.342	0	0	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112977	4.28935	4.342	0	0	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112978	2.74938	2.801	0.049	0.03	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112979	0.631921	0.674	0.071	0.043	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112980	1.85106	1.915	0.072	0.044	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112981	-0.138063	-0.13	0.123	0.074	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112982	1.5944	1.654	0.076	0.046	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112983	-0.330559	-0.312	0.139	0.084	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112984	0.182764	0.193	0.096	0.058	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112985	0.0544331	0.059	0.108	0.065	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112986	0.567756	0.598	0.08	0.049	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112987	1.27357	1.337	0.049	0.03	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112988	2.74938	2.76	0.05	0.031	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112989	4.28935	4.342	0	0	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112990	2.74938	2.802	0.049	0.03	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112991	1.27357	1.308	0.088	0.053	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112992	0.311094	0.365	0.13	0.078	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112993	1.27357	1.28	0.091	0.055	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112994	0.182764	0.228	0.096	0.058	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112995	0.503591	0.556	0.118	0.071	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112996	0.696087	0.734	0.07	0.043	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112997	1.27357	1.286	0.049	0.03	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112998	-0.330559	-0.312	0.138	0.083	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11112999	-0.58722	-0.532	0.148	0.067	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11113000	3.2627	3.316	0	0	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11113001	1.85106	1.887	0.072	0.044	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11113002	4.28935	4.342	0	0	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11113003	1.72273	1.776	0.074	0.045	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11113004	0.246929	0.271	0.093	0.057	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11113005	1.85106	1.865	0.072	0.044	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11113006	2.74938	2.788	0.049	0.03	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11113007	2.74938	2.812	0.049	0.03	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11113008	2.74938	2.801	0.049	0.03	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11113009	1.46607	1.473	0.047	0.029	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11113010	1.91523	1.92	0.072	0.044	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11113011	1.27357	1.322	0.049	0.03	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11113012	2.36439	2.422	0.052	0.032	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11113013	2.62105	2.645	0.05	0.031	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11113014	0.696087	0.73	0.071	0.043	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11113015	0.567756	0.604	0.075	0.046	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11113016	2.81354	2.824	0.049	0.03	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
11113017	4.28935	4.342	0	0	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
